Data,Apple,Microsoft,Alphabet,Amazon,Nvidia,Tesla,Meta
2022-02-23,0.1335967714552161,0.23169851997241084,0.10783854829552161,0.12325337159267359,0.019016427295163698,0.21674251813580045,0.16785384325321367
2022-02-24,0.13019391769136976,0.2334398416026903,0.1075018877114491,0.12347103463453682,0.019336169568942387,0.21774402784453253,0.1683131209464791
2022-02-25,0.13026646048636303,0.23270933192408522,0.10760028678605041,0.12391698745365588,0.019428250319388437,0.21752092728698635,0.16855775574347068
2022-02-28,0.12810253179637243,0.22960680073865272,0.10610927548530781,0.12148088015152855,0.0192543037503695,0.2295270841939794,0.16591912388378957
2022-03-01,0.12859083656015677,0.23019657602450813,0.10697247543842901,0.12143342731158076,0.01882692247673748,0.2314896112118773,0.16249015097671052
2022-03-02,0.12913083010694776,0.23052397029071903,0.10565511385755554,0.12020320634991134,0.019114117191899756,0.2318620071066107,0.16351075509635588
2022-03-03,0.13183909897042953,0.23247148035520707,0.10754543274935871,0.11960844583245103,0.01914523313059052,0.2262501524559659,0.16314015650599722
2022-03-04,0.13122979692313816,0.23090904724584205,0.10743270573934277,0.11943705216393526,0.018777199868623647,0.22915451781310386,0.16305968024601428
2022-03-07,0.13398952940870562,0.2323698842792095,0.10764814086898614,0.11788882388218688,0.01828162135117713,0.23002041016319844,0.1598015900465363
2022-03-08,0.1319659076775659,0.22902357312507718,0.107891115755584,0.11625055399370246,0.01835645109892335,0.23486945725047909,0.16164294109866803
2022-03-09,0.13115774572070382,0.23000953404601573,0.10875235092322488,0.11431110748154658,0.01885613006873443,0.23499548203644674,0.1619176497233278
2022-03-10,0.12876850567038658,0.22978893916301543,0.1089402767542385,0.12160925805631798,0.018735622316858845,0.23145522489359446,0.1607021731455882
2022-03-11,0.12948001252389107,0.23214295255518302,0.11005682647459002,0.1241731439673794,0.01882528236966583,0.2262187398033417,0.159103042305949
2022-03-14,0.12895933760372766,0.23444001390333058,0.10920689012323258,0.1238431570628171,0.018590113790120204,0.22302355677366364,0.16193693074310825
2022-03-15,0.12804957023102548,0.23483557806303837,0.10802600869239305,0.12406702804828962,0.01930780969003744,0.22503555551619595,0.16067844975902007
2022-03-16,0.12674271809649942,0.2315799415257782,0.10719194331977196,0.12398443008615347,0.01980311142772344,0.22680755698047683,0.1638902985635967
2022-03-17,0.12538611102176211,0.22827387452929818,0.10580610669007419,0.12516226028237434,0.019680072171033066,0.2312645592747117,0.16442701603074641
2022-03-18,0.12442541671604204,0.22579904665375666,0.10460100334096893,0.12476206384589557,0.02043215057950449,0.23350484810015018,0.1664754707636821
2022-03-21,0.12539804215973926,0.2246838830487346,0.10450781632052131,0.12485922543819195,0.020634436250403846,0.2374022322407457,0.16251436454166335
2022-03-22,0.12375208089700727,0.22077426589454482,0.10383054648184145,0.12324904410392049,0.019791948692824735,0.24765564880650243,0.1609464651233588
2022-03-23,0.1255676286681117,0.2188444649316022,0.10330373626107735,0.12292187902373426,0.019249964766415016,0.25052319077669966,0.15958913557235985
2022-03-24,0.1260169390578806,0.21806298735255752,0.10379119571341869,0.12080444036714903,0.020744563376365665,0.24948855513301416,0.1610913189996143
2022-03-25,0.12628805197043794,0.217418443754708,0.1037014683696414,0.12144236637802412,0.020374868536833898,0.24828935078828923,0.1624854502020654
2022-03-28,0.12319812004289615,0.2159142751170886,0.10050265658247631,0.12089408355766462,0.020153113332643687,0.26036374218714287,0.15897400918008772
2022-03-29,0.12391700027873156,0.21632709773445005,0.09992741801819266,0.11954560594117387,0.020198144844326284,0.2587854286451407,0.16129930453798486
2022-03-30,0.12406286963413342,0.21696010239227895,0.10031402111510658,0.11834266570956224,0.01967103466089659,0.2595007360053121,0.1611485704827101
2022-03-31,0.12415175794213984,0.21713613824511444,0.10013539785118698,0.11817565970489537,0.01974897906558638,0.26042546078545215,0.16022660640562486
2022-04-01,0.12334344535346689,0.21687167636315854,0.10043071082426461,0.11801415838606527,0.019240712164576675,0.2608563167896195,0.16124298011884847
2022-04-04,0.12212881529967717,0.21352846267713052,0.09909542100524046,0.11748793394902282,0.019061759323469218,0.2664673984784675,0.16223020926699225
2022-04-05,0.1228567674822406,0.21610534974002854,0.09991895246542006,0.11739911840059443,0.018524751426128246,0.2603049083725213,0.16489015211306682
2022-04-06,0.124945423595903,0.2157141964714174,0.10055064300331111,0.11771036912313239,0.018065776699642523,0.25846120108700954,0.16455239001958405
2022-04-07,0.12482089675318635,0.21645429233074553,0.09978525675800277,0.11666299966418066,0.017868390629707753,0.2605729705792527,0.16383519328492424
2022-04-08,0.12560840406810558,0.21722671721615638,0.09967989622383024,0.11631097019093638,0.017379207908718955,0.25740288725496974,0.16639191713728269
2022-04-11,0.1268901906088906,0.21630969355050864,0.09987291620968675,0.11796832151210761,0.017079554772553497,0.25394235056469217,0.16793697278156075
2022-04-12,0.12852454874708305,0.21417002634275528,0.09914596207046202,0.11786510297451808,0.01678018767508843,0.2571542957492008,0.16635987644089237
2022-04-13,0.12779253544379468,0.21365622497930578,0.09865135614895626,0.1189444021893221,0.016949950853411777,0.260606937997265,0.16339859238794438
2022-04-14,0.1276436843704861,0.21404627051898004,0.0991083894072682,0.11945937432832832,0.01671075843974006,0.2585419643339272,0.1644895586012701
2022-04-18,0.1264765438747195,0.2128953286096725,0.09906744170727587,0.11936741855185751,0.016989497697181215,0.26154291526007994,0.16366085429921348
2022-04-19,0.1253776961269285,0.21165432302352566,0.09860900277160614,0.12075429187823872,0.016923871983855403,0.2617359525812733,0.16494486163457225
2022-04-20,0.12916608989713882,0.2190822285241297,0.100151651854408,0.12128654837301661,0.016890010995920645,0.2565427596573151,0.15688071069807114
2022-04-21,0.13040301903638207,0.2179492196463424,0.09904334611229122,0.11848812380590168,0.016098625535425477,0.2686708762058542,0.14934678965780296
2022-04-22,0.12947109387314581,0.2172100665149393,0.09695259471663786,0.1177880632034503,0.015896834949491408,0.27337001842565667,0.14931132831667865
2022-04-25,0.12891154721210257,0.22006854655523067,0.09864350425353574,0.1178854456894509,0.016033991712706756,0.2684758653834047,0.14998109919356867
2022-04-26,0.1320820255416954,0.22546326909733486,0.10121469865275837,0.11972798853558116,0.016110136686638667,0.2509296489814007,0.15447223250459088
2022-04-27,0.13163796971145467,0.23586150978989187,0.09731417298722159,0.11845139662675994,0.015760327222674373,0.25190792343050905,0.14906670023148852
2022-04-28,0.1314503548578479,0.2304497787582104,0.09641646027978523,0.11843859891005855,0.016175712342319577,0.23958868282531762,0.16748041202646075
2022-04-29,0.13216467912962912,0.23044983273973293,0.09687717746213963,0.10624078233917741,0.01582764004234494,0.24812011470579837,0.17031977358117759
2022-05-02,0.12889473666260537,0.22992438942341895,0.09633883922726462,0.1035906651968929,0.016224747174476802,0.2504314823216214,0.17459513999371995
2022-05-03,0.12987096767756184,0.22728808332527314,0.0967626848703515,0.1031757783259788,0.016249019966930026,0.251669847430254,0.17498361840365068
2022-05-04,0.1300723292848692,0.22503659129645606,0.09700421678930811,0.10060318974165261,0.0162169151710475,0.25367997245643537,0.17738678526023113
2022-05-05,0.13116062687062782,0.2298419131418747,0.09871088780632079,0.09930766985357815,0.016048501854870882,0.24833386453216427,0.17659653594056338
2022-05-06,0.13307496144049094,0.22990681223990805,0.09903101009884745,0.09887495637628704,0.016060785826749115,0.24858191363777457,0.1744695603799428
2022-05-09,0.1356216462931873,0.2333962504103812,0.10147276911361806,0.0987926416879301,0.015366218063016478,0.23826144709722935,0.17708902733463752
2022-05-10,0.13589253477500887,0.2344340697417557,0.10173879088048193,0.09748302958511132,0.015729383753885443,0.23881142890186838,0.17591076236188835
2022-05-11,0.13522536615744066,0.23786725010199547,0.1060349402535178,0.09903105183110754,0.015602569453341071,0.22994341450075811,0.17629540770183938
2022-05-12,0.1325961468266095,0.23490489952456553,0.10613344007724126,0.10126524824547962,0.01529187836697196,0.22981003198906952,0.17999835497006259
2022-05-13,0.13158092145327902,0.23100099258902873,0.10496349925508489,0.10295942929787288,0.01609735421862149,0.23362241564552236,0.1797753875405906
2022-05-16,0.1324829459954964,0.2354356294709415,0.10534525325768593,0.10270323972233938,0.01597358392351699,0.22379089983529912,0.18426844779472065
2022-05-17,0.13202549005162661,0.23346073832736278,0.10419294546677513,0.10391671531827654,0.016344743568032002,0.2286701835099937,0.18138918375793323
2022-05-18,0.131906094335532,0.23594148901589923,0.1059910565767039,0.10215657150599643,0.016126719597025142,0.22565605852202966,0.18222201044681363
2022-05-19,0.1294595965879444,0.2365373017563319,0.10520883048741543,0.10299301694008238,0.016405674685095722,0.22694118826825316,0.18245439127487703
2022-05-20,0.1315657296395105,0.23941639181903338,0.10530676648963053,0.10475085522795359,0.01622555967224203,0.21545820603201898,0.187276491119611
2022-05-23,0.13392712765400816,0.24181858211887583,0.10550359549721866,0.10248560940202685,0.016073752156968105,0.21435931988419732,0.1858320132867051
2022-05-24,0.13707734028366728,0.2513586667881332,0.1046516130151503,0.10351392742619624,0.016035623488400264,0.20820785002790854,0.17915497897054422
2022-05-25,0.13468118204119695,0.24943904075541534,0.10254522557693428,0.10419909580721486,0.016537196483128177,0.21430224067661835,0.17829601865949204
2022-05-26,0.13291496957053336,0.24368394071534358,0.10076377292532832,0.10455072653442848,0.016773403858926193,0.22204823132624255,0.17926495506919754
2022-05-27,0.13292695222358594,0.24062624991942794,0.10089031681279886,0.10414581145886281,0.016984809929716866,0.22901922075433592,0.17540663890127167
2022-05-31,0.13194153236069062,0.23892213959065975,0.10197639482354114,0.1084991449032554,0.016824263956829347,0.2281310467437462,0.17370547762127753
2022-06-01,0.13293891039077083,0.2414261288404692,0.10295457388745083,0.11075695136999529,0.016646415219141543,0.22462860943107713,0.17064841086109517
2022-06-02,0.13099343959812082,0.235814875209419,0.10303860811675107,0.11070735182877277,0.017251670299236178,0.22786369311858154,0.17433036182911865
2022-06-03,0.13164486169447054,0.2423976330989133,0.10488194091240732,0.11280511980126631,0.017230120976989432,0.2162213367359979,0.17481898677995522
2022-06-06,0.13094565104157183,0.23872818799770398,0.1058477322717855,0.11384851099358913,0.017109587081942296,0.21738779438699185,0.17613253622641545
2022-06-07,0.1324209084019297,0.24055595761458623,0.10548660890949074,0.11151854175303653,0.01713004465926201,0.21658775133539881,0.176300187326296
2022-06-08,0.13185551956405994,0.23889659677836958,0.10560873458468616,0.10995386766491343,0.016895124357310637,0.21946010575959896,0.17733005129106133
2022-06-09,0.13108615488869652,0.2412405759588507,0.10671665627504906,0.10868267303692411,0.016862412151043716,0.22429583089938562,0.1711156967900503
2022-06-10,0.13143081247581243,0.2403816477648225,0.10773569293563431,0.10700374109504414,0.016539564570813393,0.22662542627934187,0.17028311487853137
2022-06-13,0.13362019618532842,0.24333696800698973,0.10900454399320005,0.10694777874777332,0.016117559644400075,0.222557706157461,0.16841524726484738
2022-06-14,0.1335731610794662,0.2438632555110062,0.1085725406109308,0.10480829058040368,0.01619841603283036,0.22628388031264143,0.1667004558727213
2022-06-15,0.13135151668690118,0.24206967111530692,0.10765216497128179,0.1063262848584319,0.01629631703482511,0.23009217788916125,0.16621186744409186
2022-06-16,0.13253736599679403,0.24748035575314498,0.10926426251736292,0.10755518858276011,0.01616300336882376,0.2211075683362035,0.1658922554449107
2022-06-17,0.1320739585020076,0.24647047023078678,0.10876764351566066,0.10857385170985513,0.016207608061976193,0.22156342713002306,0.1663430408496906
2022-06-21,0.13217139163093805,0.24470120903320006,0.10972374436599677,0.10764382806138817,0.016383501781776996,0.2347767219466624,0.15459960318003751
2022-06-22,0.13208933007944207,0.24489863156981148,0.11002113989212142,0.10825856302202197,0.016231843311874206,0.23458838320609027,0.15391210891863857
2022-06-23,0.1330331881581486,0.24690526390937653,0.10920133159930692,0.11014848502985168,0.015870544975258673,0.2302793011429519,0.1545618851851057
2022-06-24,0.13059821070012267,0.24466486489546588,0.1099817186602129,0.10931818161228789,0.016051701906140563,0.23063889784686623,0.15874642437890388
2022-06-27,0.13181222307116255,0.24434721927225395,0.10898912890156119,0.10726480060979142,0.015957794257122813,0.23203757715680448,0.1595912567313036
2022-06-28,0.133428861329918,0.24684452014641955,0.10995735097296375,0.10616137667131557,0.015774038628809023,0.2299800658389639,0.1578537864116102
2022-06-29,0.13446457552955518,0.24918153758613126,0.10908741090006832,0.10710465216805776,0.015260091291665698,0.22468181209720553,0.16021992042731625
2022-06-30,0.1344611000255154,0.2504053419972636,0.10836376583340206,0.10635441507204448,0.01515689269476896,0.224778548779489,0.16047993559751653
2022-07-01,0.13542539215085336,0.2508467744835728,0.10718251690292228,0.10873808834592016,0.014392476447704161,0.22555842714665522,0.157856324522372
2022-07-05,0.1341860866243571,0.2470063957693391,0.1085664312194877,0.10954396161609678,0.014420812765985589,0.22494313547040598,0.16133317653432774
2022-07-06,0.13454801769572586,0.24845180498501812,0.1090695364581211,0.10958983261121653,0.014480997004540941,0.22212557727313334,0.1617342339722441
2022-07-07,0.1342229374113338,0.24403367062635242,0.11016121918033822,0.10863038739145352,0.014786231301875202,0.22835757579875707,0.15980797828988977
2022-07-08,0.13427495702113307,0.24231277891173927,0.11021362812423677,0.10742802268721818,0.014703985729309687,0.2331574273410231,0.15790920018533994
2022-07-11,0.13709857922236482,0.24815893001872782,0.11069811041236689,0.10767817610441242,0.014578057332847854,0.2258045925675781,0.1559835543417021
2022-07-12,0.14002046356124112,0.24141134258652636,0.11068245506754311,0.10675373975055766,0.014719375212258698,0.22780712898246971,0.15860549483940334
2022-07-13,0.13945898715113117,0.240152013087092,0.10793386225336338,0.10774770967736579,0.014777543539095694,0.23134525385429466,0.1585846304376573
2022-07-14,0.1423743494766482,0.24154433522077057,0.10702243228923695,0.1080168686792502,0.0149864415522984,0.23268427467752012,0.15337129810427555
2022-07-15,0.1416108396123372,0.23999727518559466,0.10658797529832346,0.10902499825933407,0.015111229205692125,0.23049993043700165,0.15716775200171684
2022-07-18,0.13930751629466862,0.23875074480151035,0.10443282791285108,0.10971491947865816,0.015505237418651285,0.2319932936730074,0.16029546042065312
2022-07-19,0.13867425348312915,0.2362869871378868,0.10569144587441431,0.1105347280905644,0.015864941912283125,0.22958795248574773,0.16335969101597453
2022-07-20,0.13804740012370248,0.2345337195743953,0.10389330514680932,0.11275638950896127,0.01633011223977975,0.22731291982196214,0.16712615358438973
2022-07-21,0.1361792409477434,0.23015294732480943,0.10135340814283304,0.11123662989306679,0.01608613953849054,0.24250769802212108,0.1624839361309357
2022-07-22,0.13856396101204851,0.23210442054809421,0.09811555009591877,0.1120866381535851,0.01583338462511985,0.2492635353712802,0.15403251019395334
2022-07-25,0.138936266727113,0.2330848054421997,0.09875417952958193,0.11204159144326226,0.015721821403249934,0.24827221742591457,0.1531891180286786
2022-07-26,0.1422345369827808,0.2342972987145115,0.09963647649379684,0.10967588373851658,0.015770034877907155,0.2472841935518966,0.15110157564059054
2022-07-27,0.1387258371351336,0.23572447399190394,0.10115527375437054,0.10897887809207393,0.01600258571371522,0.24757853825931225,0.15183441305349052
2022-07-28,0.13823158000908106,0.24072852896358082,0.10146662077573039,0.1093758670020886,0.016062084745345737,0.2512567932615254,0.142878525242648
2022-07-29,0.13796913836922337,0.2362868446978181,0.0998612234700407,0.11665422198469513,0.015677061117826678,0.2568640395304789,0.13668747082991706
2022-08-01,0.13752686802606573,0.23468316634698946,0.09890027178482513,0.1173816941332152,0.01596422150018085,0.25773572335915584,0.13780805484956782
2022-08-02,0.1364729733419164,0.23237061817794313,0.0992952804419766,0.11650598075937181,0.016064098675920336,0.26103267610697234,0.1382583724958994
2022-08-03,0.13722599020897017,0.23130970621090666,0.09862912274382656,0.11734117036305537,0.015865887555403288,0.2585312759697275,0.1410968469481104
2022-08-04,0.13612462351988397,0.23085651342886168,0.09811768073134158,0.11917352079912538,0.016037678272227386,0.257984981674306,0.141705001574254
2022-08-05,0.13914092936158395,0.23568364040961312,0.0998194850209175,0.12046922663567099,0.016222769883425754,0.24655978625560604,0.14210416243318263
2022-08-08,0.13878127619345693,0.23360050206059746,0.0997068387272077,0.11931799802749082,0.015205851353565957,0.24856703665686955,0.1448204969808116
2022-08-09,0.13999443814817494,0.23723500853432475,0.09997362724063569,0.11896084186761556,0.014724825490260569,0.24454453039867177,0.14456672832031672
2022-08-10,0.1387955107126975,0.23476920027871065,0.09912981050265932,0.11898405241989628,0.015067850176232349,0.245453413257279,0.1478001626525249
2022-08-11,0.1398659332731106,0.23587415885516902,0.09961806124784095,0.11870510298927082,0.015121011226257674,0.24192579918294402,0.14888993322540695
2022-08-12,0.1391970650647694,0.23373765690394682,0.09938162399229918,0.11805250404615637,0.015362861388931403,0.24673836218652392,0.14752992641737286
2022-08-15,0.13864000959105774,0.23257335740619484,0.09868427780270543,0.11653888408943576,0.015467583276613798,0.2517656818276818,0.14633020600631064
2022-08-16,0.13896385667408187,0.23272789935950006,0.09869806237983646,0.11822565794221042,0.015393296274669285,0.25033603386818054,0.14565519350152137
2022-08-17,0.14154538416391177,0.23436755798342024,0.09789558489444729,0.11716359890443515,0.015094856254904546,0.25064984378769317,0.14328317401118784
2022-08-18,0.14140497680193792,0.23374644899518085,0.09853148320930924,0.11748135585275378,0.015475591277957229,0.25004621862546456,0.14331392523739644
2022-08-19,0.1424812387729537,0.23582403237710034,0.0983207804506258,0.11675299758243192,0.01505321006026217,0.25057312087833633,0.1409946198782897
2022-08-22,0.14312740565802004,0.2353596079981359,0.09853316843221765,0.11569611400989668,0.014771188106818168,0.25177785154152194,0.14073466425338965
2022-08-23,0.14244501957651778,0.23360669057231306,0.09793590916169337,0.11572503239268332,0.014857775566349748,0.2567510362875197,0.138678536442923
2022-08-24,0.142393081499235,0.23255533527146985,0.09757898056669156,0.11563125107018032,0.014861140907996473,0.25675381149111964,0.1402263991933072
2022-08-25,0.14242385930670173,0.2317283678292932,0.09866876405336036,0.11691959171292268,0.015233437661396596,0.25215897933130055,0.14286700010502484
2022-08-26,0.14266673506578917,0.23190934762193866,0.09715316486121262,0.11591797272265338,0.01439392367420561,0.2554096239936131,0.14254923206058742
2022-08-29,0.14237850767715995,0.23214995575050248,0.09748302415298891,0.11642831786167261,0.014153097044477715,0.255498236085132,0.1419088614280663
2022-08-30,0.1421918414834999,0.23344311823136307,0.09843477485745607,0.11711863902834713,0.014051736036453138,0.2526516629168589,0.14210822744602183
2022-08-31,0.14100415987670434,0.23264694903315908,0.09800977039370597,0.11560148688612872,0.013743607648315696,0.2513285868186334,0.14766543934335283
2022-09-01,0.14101803537267227,0.23063211539605216,0.09893048866241526,0.1160243387198825,0.012631913003333939,0.25158274308616346,0.1491803657594804
2022-09-02,0.14177343692092043,0.23114931624398352,0.09909628732830265,0.11796864001630683,0.01260692053044515,0.24999062565081848,0.14741477330922295
2022-09-06,0.14115388301669837,0.22949902180336382,0.09852118555428424,0.1171257417005632,0.012487016745926558,0.25486993461772767,0.14634321656143615
2022-09-07,0.13941818465965058,0.22889102455518306,0.09880062474969965,0.117687871276888,0.012450067559157594,0.2578626167715524,0.1448896104278687
2022-09-08,0.1373635273394143,0.228087138242195,0.09732897109351907,0.11738692058612307,0.012634973526869759,0.26155707810350753,0.14564139110837127
2022-09-09,0.13598882078623858,0.2267214322320689,0.09655401800134006,0.117094487722438,0.0126256239236664,0.2633066263830367,0.1477089909512114
2022-09-12,0.13924899206443128,0.22539969170737945,0.09538342196332043,0.11821065359217844,0.01255103098726794,0.2637280290118453,0.14547818067357715
2022-09-13,0.1394444690935808,0.22660351675126789,0.09548546497462806,0.11688062546710797,0.01208734972650123,0.26923464572288536,0.14026392826402867
2022-09-14,0.1391225479346768,0.22414494875653712,0.09497844479716624,0.11708275972759442,0.011942574652412722,0.27561580213905235,0.1371129219925603
2022-09-15,0.13836392386193663,0.22106191865791888,0.09436669481893407,0.1165952274197657,0.011923112806205439,0.28045455076897036,0.1372345716662689
2022-09-16,0.13792961742472495,0.222228898569877,0.09501125494119987,0.11495807303964331,0.012267433816642092,0.28230010930809374,0.13530461289981907
2022-09-19,0.1397603425494271,0.21947111894799443,0.09416331007087554,0.11467312370691436,0.01229515703155152,0.28430949897974156,0.13532744871349553
2022-09-20,0.14280236260635248,0.21892023549713072,0.09295506144122163,0.11307611028920926,0.012178597335805999,0.28570249672119624,0.13436513610908368
2022-09-21,0.14306307634963375,0.22062539929968503,0.09330321982689559,0.11217210877788863,0.012533569185390704,0.2846412071073364,0.1336614194531699
2022-09-22,0.14372491613500316,0.22496323218264574,0.09515345268768557,0.1122372658837366,0.012003414705644781,0.27611075632478843,0.1358069620804957
2022-09-23,0.14514492918166771,0.22774542519380792,0.09620512456060594,0.11162361975243067,0.012264061417057492,0.27011188308411704,0.1369049568103132
2022-09-26,0.14589427107303765,0.22795371924520852,0.09592672986835218,0.11329478377484857,0.012016553725229558,0.2715631260244714,0.13335081628885212
2022-09-27,0.14631809392074238,0.22612980456822518,0.09492550929767848,0.11215727484161087,0.012153987371545173,0.27736892406041,0.1309464059397879
2022-09-28,0.1415325092767192,0.2259035199842448,0.09542963360786094,0.11333656544044717,0.012216951083547272,0.27641213483801774,0.13516868576916288
2022-09-29,0.1402130636873357,0.23187265621735084,0.09681004399488687,0.1148680605942393,0.012212572330235236,0.2683689959185117,0.13565460725744036
2022-09-30,0.13821700657816727,0.23108632825457945,0.0965997737475551,0.11490916400915804,0.012329278934296377,0.26973146684450594,0.13712698163173787
2022-10-03,0.14274132557014005,0.2393243171712686,0.09981091610383827,0.1180642829823997,0.012732547979402098,0.24696912454821754,0.14035748564473374
2022-10-04,0.1421867018494232,0.24029796131125472,0.09988748193987435,0.11982288500706045,0.013013584296979325,0.2468298095021493,0.13796157609325865
2022-10-05,0.14384816610088982,0.24291968946013776,0.1006392653193316,0.12083478457838584,0.013180580368305104,0.24058061110796244,0.13799690306498744
2022-10-06,0.14384860332505592,0.24217567156469097,0.10130081908819319,0.12098738102526384,0.013189177483113006,0.23949064757637006,0.13900769993731305
2022-10-07,0.14554239418739637,0.24143196931533756,0.10352595091876995,0.12101470923896122,0.012741096820398659,0.23563855317355725,0.14010532634557898
2022-10-10,0.1468823288665722,0.23790374028616715,0.10336737867900747,0.12089524757064814,0.012396889843510431,0.23713209856803188,0.1414223161860627
2022-10-11,0.14838403109639872,0.23875880637761754,0.10477303531346578,0.12181178110927268,0.012562316233336578,0.23502585175412288,0.13868417811578584
2022-10-12,0.1476382044148912,0.23901771616666073,0.10513817811180437,0.12250893016315358,0.012463790775374009,0.23572932065465665,0.13750385971345946
2022-10-13,0.14909183557332148,0.24230399801051966,0.10429996779584907,0.11929968125015425,0.01266428642163539,0.23505843561139483,0.1372817953371253
2022-10-14,0.15053460543511804,0.2466689616077565,0.10607131150134416,0.11823973901025156,0.012403035121738848,0.22673493361320582,0.1393474137105851
2022-10-17,0.14753477630288547,0.2441314298558328,0.10458304173829402,0.11986178633720383,0.012507308816161394,0.2310544279207953,0.14032722902882716
